"livreID","ASIN","Titre","DetailPage","ImgLivre","EAN","ISBN","DescriptionSource","Description"
"2889","B0000DNJZ9","Glace, neige et roc","https://www.amazon.fr/Glace-neige-roc-Rebuffat-Gaston/dp/B0000DNJZ9?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkC","https://images-eu.ssl-images-amazon.com/images/I/51RhHATLseL.jpg","9782130577034","2130577032","NULL","NULL"
"2890","B01BKIUXKC","Into the wild. L'histoire de mon frère","https://www.amazon.fr/Into-wild-Lhistoire-mon-fr%C3%A8re-ebook/dp/B01BKIUXKC?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr","https://images-eu.ssl-images-amazon.com/images/I/51Gjj2D%2BQDL.jpg","NULL","NULL","NULL","NULL"
"2891","B00VEHYIU6","Reinhold Messner - Le Sur-Vivant","https://www.amazon.fr/Reinhold-Messner-Sur-Vivant-ebook/dp/B00VEHYIU6?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&lin","https://images-eu.ssl-images-amazon.com/images/I/51JTg08y4yL.jpg","NULL","NULL","NULL","NULL"
"2892","2207233928","Reinhold Messner, 1er Vainqueur des 14 huit mille","https://www.amazon.fr/Reinhold-Messner-Vainqueur-huit-mille/dp/2207233928?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21","https://images-eu.ssl-images-amazon.com/images/I/51BKbw7UOhL.jpg","9782207233924","2207233928","NULL","NULL"
"2893","2842300688","Montagnes de lumières","https://www.amazon.fr/Montagnes-lumi%C3%A8res-Pierre-Tairraz/dp/2842300688?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-2","https://images-eu.ssl-images-amazon.com/images/I/619k0s6JHvL.jpg","9782842300685","2842300688","NULL","NULL"
"2894","2729108076","Office des morts et tendres campagnes                                                         100697","https://www.amazon.fr/Office-morts-tendres-campagnes-100697/dp/2729108076?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21","https://images-eu.ssl-images-amazon.com/images/I/41zjmCjzGoL.jpg","9782729108076","2729108076","NULL","NULL"
"2895","B000GU688C","Heidi, petite-fille de Heidi : Suite de l'oeuvre de J. Spiry i.e. Spyri (Notre livre club pour la jeunesse)","https://www.amazon.fr/Heidi-petite-fille-loeuvre-i-jeunesse/dp/B000GU688C?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21","https://images-eu.ssl-images-amazon.com/images/I/51gkyQ0fhlL.jpg","NULL","NULL","NULL","NULL"
"2896","B01N7IAB7E","La frontière invisible","https://www.amazon.fr/fronti%C3%A8re-invisible-Kilian-Jornet-ebook/dp/B01N7IAB7E?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonau","https://images-eu.ssl-images-amazon.com/images/I/41wsIrWWa-L.jpg","NULL","NULL","NULL","NULL"
"2897","156695519X","EVEREST BASE CAMP  1/50.000","https://www.amazon.fr/EVEREST-BASE-CAMP-1-50-000/dp/156695519X?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=x","https://images-eu.ssl-images-amazon.com/images/I/51K91RHDh7L.jpg","9781566955195","156695519X","NULL","NULL"
"2898","B00H8RNSNE","L'ombre et la lumière: Des profondeurs de la mine au toit du monde","https://www.amazon.fr/Lombre-lumi%C3%A8re-profondeurs-mine-monde-ebook/dp/B00H8RNSNE?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=art","https://images-eu.ssl-images-amazon.com/images/I/51Qi1hOmU3L.jpg","NULL","NULL","NULL","NULL"
"2899","2847940065","L'affaire des chauffeurs de la Drôme : Documents inédits sur les hommes rouges","https://www.amazon.fr/Laffaire-chauffeurs-Dr%C3%B4me-Documents-in%C3%A9dits/dp/2847940065?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&ta","https://images-eu.ssl-images-amazon.com/images/I/51V0EXJ518L.jpg","9782847940060","2847940065","NULL","NULL"
"2900","B0000DMH4D","Le seigneur du fleuve","https://www.amazon.fr/seigneur-du-fleuve-Clavel-Bernard/dp/B0000DMH4D?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&lin","https://images-eu.ssl-images-amazon.com/images/I/41kUchnoegL.jpg","NULL","NULL","NULL","NULL"
"2901","B00JF6Z3WU","Mont Blanc aux sept vallées","https://www.amazon.fr/Mont-Blanc-aux-sept-vall%C3%A9es-ebook/dp/B00JF6Z3WU?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-2","https://images-eu.ssl-images-amazon.com/images/I/51k4giZwcFL.jpg","NULL","NULL","NULL","NULL"
"2902","2737338883","Savoie et Haute-Savoie","https://www.amazon.fr/Savoie-Haute-Savoie-Annie-Crouzet/dp/2737338883?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&lin","https://images-eu.ssl-images-amazon.com/images/I/5191G5VATBL.jpg","9782737338885","2737338883","NULL","NULL"
"2903","0446580287","The Wheel of Darkness","https://www.amazon.fr/Wheel-Darkness-Lincoln-Douglas-Preston/dp/0446580287?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-2","https://images-eu.ssl-images-amazon.com/images/I/510JJlOfDLL.jpg","9780446580281","0446580287","NULL","NULL"
"2904","B00HUOHQA6","Le tour de la France, exactement (Essais - Documents)","https://www.amazon.fr/tour-France-exactement-Essais-Documents-ebook/dp/B00HUOHQA6?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artona","https://images-eu.ssl-images-amazon.com/images/I/41kNTlBDOpL.jpg","NULL","NULL","NULL","NULL"
"2905","B0014L6TNQ","La Montagne écorchée (Collection dirigée par Gaston Rébuffat)","https://www.amazon.fr/Montagne-%C3%A9corch%C3%A9e-Collection-dirig%C3%A9e-R%C3%A9buffat/dp/B0014L6TNQ?SubscriptionId=AKIAJGGEZED","https://images-eu.ssl-images-amazon.com/images/I/51Nb8sUIBoL.jpg","NULL","NULL","NULL","NULL"
"2906","B005P1GMOW","Les montagnards de la nuit","https://www.amazon.fr/montagnards-nuit-Roger-Frison-Roche-ebook/dp/B005P1GMOW?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautef","https://images-eu.ssl-images-amazon.com/images/I/51zSBAyJhYL.jpg","NULL","NULL","NULL","NULL"
"2907","B000XBCM16","Avec Zimba, le sherpa : Randonnées au Népal","https://www.amazon.fr/Avec-Zimba-sherpa-Randonn%C3%A9es-N%C3%A9pal/dp/B000XBCM16?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonau","https://images-eu.ssl-images-amazon.com/images/I/41eU-Cv4kEL.jpg","NULL","NULL","NULL","NULL"
"2908","2277119369","Premier de cordée","https://www.amazon.fr/Premier-cord%C3%A9e-Roger-Frison-Roche/dp/2277119369?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-2","https://images-eu.ssl-images-amazon.com/images/I/51BJXZ4H7XL.jpg","9782277119364","2277119369","NULL","NULL"
"2909","B0000DOJ9R","Mon expedition au pôle sud","https://www.amazon.fr/Mon-expedition-au-p%C3%B4le-sud/dp/B0000DOJ9R?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkC","https://images-eu.ssl-images-amazon.com/images/I/51PzY3pRW-L.jpg","NULL","NULL","NULL","NULL"
"2910","B004SRF57O","ANNAPURNA - 1/100.000","https://www.amazon.fr/ANNAPURNA-1-100-000-Collectif/dp/B004SRF57O?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCod","https://images-eu.ssl-images-amazon.com/images/I/41n7Ojwpi8L.jpg","5425013060868","NULL","NULL","NULL"
"2911","290342005X","La passion dans l'extrême : Récits","https://www.amazon.fr/passion-dans-lextr%C3%AAme-R%C3%A9cits/dp/290342005X?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-2","https://images-eu.ssl-images-amazon.com/images/I/51XBV9WiFVL.jpg","9782903420055","290342005X","NULL","NULL"
"2912","2841353761","La Provence de Jean Giono","https://www.amazon.fr/Provence-Jean-Giono-Denis-Clavreul/dp/2841353761?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&li","https://images-eu.ssl-images-amazon.com/images/I/61R1Y9EF3QL.jpg","9782841353767","2841353761","NULL","NULL"
"2913","B005P1GLMU","Bivouacs sous la lune: La piste oubliée - La montagnes aux écritures - Le rendez-vous d'Essendilène","https://www.amazon.fr/Bivouacs-sous-lune-rendez-vous-dEssendil%C3%A8ne-ebook/dp/B005P1GLMU?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&t","https://images-eu.ssl-images-amazon.com/images/I/51bnj1NWhUL.jpg","NULL","NULL","NULL","NULL"
"2914","2700396375","Hommes, cimes et dieux : Les grandes mythologies de l'altitudes et la légende dorée des montagnes à travers le monde","https://www.amazon.fr/Hommes-cimes-dieux-mythologies-laltitudes/dp/2700396375?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautef","https://images-eu.ssl-images-amazon.com/images/I/41EZ04YKSJL.jpg","9782700396379","2700396375","NULL","NULL"
"2915","2855652804","Des cailloux et des mouches ou échec a l'Himalaya","https://www.amazon.fr/cailloux-mouches-%C3%A9chec-lHimalaya/dp/2855652804?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21","https://images-eu.ssl-images-amazon.com/images/I/51pvXw-TfIL.jpg","9782855652801","2855652804","NULL","NULL"
"2916","2207225917","Les Alpes Valaisannes - Les 100 plus belles courses","https://www.amazon.fr/Alpes-Valaisannes-plus-belles-courses/dp/2207225917?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21","https://images-eu.ssl-images-amazon.com/images/I/51bBb3dWNuL.jpg","9782207225912","2207225917","NULL","NULL"
"2917","B01G763PE8","Nanga Parbat. Face à la montagne de la mort","https://www.amazon.fr/Nanga-Parbat-Face-montagne-mort-ebook/dp/B01G763PE8?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21","https://images-eu.ssl-images-amazon.com/images/I/51vMqQvboHL.jpg","NULL","NULL","NULL","NULL"
"2918","B06Y5TCJ3Z","L'étoffe des géants: Les temps forts de l'alpinisme slovène","https://www.amazon.fr/L%C3%A9toffe-g%C3%A9ants-temps-lalpinisme-slov%C3%A8ne-ebook/dp/B06Y5TCJ3Z?SubscriptionId=AKIAJGGEZEDCGVLJ","https://images-eu.ssl-images-amazon.com/images/I/51WTnZ7zpML.jpg","NULL","NULL","NULL","NULL"
"2919","2844941834","L'Ardèche 1900-1930","https://www.amazon.fr/LArd%C3%A8che-1900-1930-Michel-Riou/dp/2844941834?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&l","https://images-eu.ssl-images-amazon.com/images/I/51C9S6AP2GL.jpg","9782844941831","2844941834","NULL","NULL"
"2920","2877478122","Histoire de la Savoie","https://www.amazon.fr/Histoire-Savoie-Jean-Pierre-Leguay/dp/2877478122?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&li","https://images-eu.ssl-images-amazon.com/images/I/51aAebK7iaL.jpg","9782877478120","2877478122","NULL","NULL"
"2921","2723413888","Crash au Mont-blanc. Les Fantômes du Malabar Princess","https://www.amazon.fr/Crash-Mont-blanc-Fant%C3%B4mes-Malabar-Princess/dp/2723413888?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=arto","https://images-eu.ssl-images-amazon.com/images/I/513EEQH2PBL.jpg","9782723413886","2723413888","NULL","NULL"
"2922","B003WVWAPC","Le massif des Ecrins. Les 100 plus belles courses et randonnées","https://www.amazon.fr/massif-Ecrins-belles-courses-randonn%C3%A9es/dp/B003WVWAPC?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonau","https://images-eu.ssl-images-amazon.com/images/I/51p4-d9EvvL.jpg","NULL","NULL","NULL","NULL"
"2923","B00W2INMZI","Sherpas, fils de l'Everest: Vie, mort et business sur le Toit du monde","https://www.amazon.fr/Sherpas-fils-lEverest-business-monde-ebook/dp/B00W2INMZI?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonaute","https://images-eu.ssl-images-amazon.com/images/I/51UCy4CrIDL.jpg","NULL","NULL","NULL","NULL"
"2924","2842536843","Saint-Etienne","https://www.amazon.fr/Saint-Etienne-J%C3%A9r%C3%B4me-Sagnard/dp/2842536843?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-2","https://images-eu.ssl-images-amazon.com/images/I/51tayAjB0QL.jpg","9782842536848","2842536843","NULL","NULL"
"2925","B014ZXKVXS","LE MASSIF DU MONT BLANC.LES 100 PLUS BELLES COURSES","https://www.amazon.fr/MASSIF-MONT-BLANC-BELLES-COURSES/dp/B014ZXKVXS?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&link","https://images-eu.ssl-images-amazon.com/images/I/61v-aKKquNL.jpg","NULL","NULL","NULL","NULL"
"2926","2849100277","Saint-Jean-de-Maurienne et son canton","https://www.amazon.fr/Saint-Jean-Maurienne-canton-Pierre-Dompnier/dp/2849100277?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonaut","https://images-eu.ssl-images-amazon.com/images/I/511wEuPJsQL.jpg","9782849100271","2849100277","NULL","NULL"
"2927","B0014MJJ1O","Gérard Devouassoux : Le souffle de la montagne","https://www.amazon.fr/G%C3%A9rard-Devouassoux-montagne-Jacques-Bourget/dp/B0014MJJ1O?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=art","https://images-eu.ssl-images-amazon.com/images/I/51dwOF9TW7L.jpg","NULL","NULL","NULL","NULL"
"2928","2855130441","Les montagnes de l'océan","https://www.amazon.fr/montagnes-loc%C3%A9an-Bertrand-Dubois/dp/2855130441?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21","https://images-eu.ssl-images-amazon.com/images/I/51sLjTOmCmL.jpg","9782855130446","2855130441","NULL","NULL"
"2929","2700302885","Professionnel du vide","https://www.amazon.fr/Professionnel-du-vide-Ren%C3%A9-Desmaison/dp/2700302885?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautef","https://images-eu.ssl-images-amazon.com/images/I/51Td-p1nDbL.jpg","9782700302882","2700302885","NULL","NULL"
"2930","208200449X","Les Andes vertigineuses","https://www.amazon.fr/Andes-vertigineuses-Ren%C3%A9-Desmaison/dp/208200449X?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-","https://images-eu.ssl-images-amazon.com/images/I/510euW2zmgL.jpg","9782082004497","208200449X","NULL","NULL"
"2931","2849108960","La Tronche : Tome 2","https://www.amazon.fr/Tronche-2-Archipal/dp/2849108960?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=xm2&camp=","https://images-eu.ssl-images-amazon.com/images/I/51TtCg3hGVL.jpg","9782849108963","2849108960","NULL","NULL"
"2932","B0092GGXQ8","(Into the Wild) By Jon Krakauer (Author) Paperback on (Mar , 1999)","https://www.amazon.fr/Into-Wild-Krakauer-Author-Paperback/dp/B0092GGXQ8?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&l","https://images-eu.ssl-images-amazon.com/images/I/31tzF%2BdR06L.jpg","NULL","NULL","NULL","NULL"
"2933","2226173331","Le bois des amoureux","https://www.amazon.fr/bois-amoureux-Gilles-Lapouge/dp/2226173331?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode","https://images-eu.ssl-images-amazon.com/images/I/418SWMY1AWL.jpg","9782226173331","2226173331","NULL","NULL"
"2934","2700306406","La grande traversée des Andes","https://www.amazon.fr/grande-travers%C3%A9e-Andes-Hubert-Ayasse/dp/2700306406?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautef","https://images-eu.ssl-images-amazon.com/images/I/51MhtoGuhDL.jpg","9782700306408","2700306406","NULL","NULL"
"2935","B0000DLUCD","A la rencontre du soleil","https://www.amazon.fr/rencontre-du-soleil-Gaston-R%C3%A9buffat/dp/B0000DLUCD?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr","https://images-eu.ssl-images-amazon.com/images/I/61Gs5vRWANL.jpg","NULL","NULL","NULL","NULL"
"2936","2723407055","Vanoise, montagne de l'homme","https://www.amazon.fr/Vanoise-montagne-lhomme-Jean-Marie-Jeudy/dp/2723407055?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr","https://images-eu.ssl-images-amazon.com/images/I/21EMUFgC2xL.jpg","9782723407052","2723407055","NULL","NULL"
"2937","2850920010","Lugrin (1815-1914) : Au pays d'Evian au 19e siècle","https://www.amazon.fr/Lugrin-1815-1914-pays-dEvian-si%C3%A8cle/dp/2850920010?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr","https://images-eu.ssl-images-amazon.com/images/I/51V9MC3TX2L.jpg","9782850920011","2850920010","NULL","NULL"
"2938","2742706496","Montaine, l'enfant des neiges","https://www.amazon.fr/Montaine-lenfant-neiges-Diane-Vanier/dp/2742706496?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&","https://images-eu.ssl-images-amazon.com/images/I/517N7K45YDL.jpg","9782742706495","2742706496","NULL","NULL"
"2939","2226042628","Le Fou d'Edenberg","https://www.amazon.fr/Fou-dEdenberg-Samivel/dp/2226042628?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=xm2&ca","https://images-eu.ssl-images-amazon.com/images/I/51hj2ecI1OL.jpg","9782226042620","2226042628","NULL","NULL"
"2940","B0045QPRK8","Le Cervin à la Belle époque. Grands Vents. Collection Belle Epoque","https://www.amazon.fr/Cervin-%C3%A9poque-Grands-Vents-Collection/dp/B0045QPRK8?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonaute","https://images-eu.ssl-images-amazon.com/images/I/21qRsNSxAXL.jpg","NULL","NULL","NULL","NULL"
"2941","B00388RIWO","Le Seigneur du fleuve","https://www.amazon.fr/Seigneur-du-fleuve-Bernard-CLAVEL/dp/B00388RIWO?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&lin","https://images-eu.ssl-images-amazon.com/images/I/31RqSFwMg4L.jpg","NULL","NULL","NULL","NULL"
"2942","B003B3Y5T0","Le seigneur du fleuve","https://www.amazon.fr/seigneur-du-fleuve-Bernard-Clavel/dp/B003B3Y5T0?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&lin","https://images-eu.ssl-images-amazon.com/images/I/51RfxUGG4FL.jpg","NULL","NULL","NULL","NULL"
"2943","2082004368","Himalaya continent secret","https://www.amazon.fr/Himalaya-continent-secret-Michel-Peissel/dp/2082004368?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr","https://images-eu.ssl-images-amazon.com/images/I/5186NiJeJ8L.jpg","9782082004367","2082004368","NULL","NULL"
"2944","2723402282","3 défis au Cervin : Ski extrême, escalade solitaire, aile delta (Aventures extraordinaires)","https://www.amazon.fr/d%C3%A9fis-Cervin-solitaire-Aventures-extraordinaires/dp/2723402282?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&ta","https://images-eu.ssl-images-amazon.com/images/I/51SyjsPTFqL.jpg","9782723402286","2723402282","NULL","NULL"
"2945","B0000DXRDT","Annapurna premier 8.000","https://www.amazon.fr/Annapurna-premier-8-000-Herzog-Maurice/dp/B0000DXRDT?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-2","https://images-eu.ssl-images-amazon.com/images/I/51UuDrLIbJL.jpg","NULL","NULL","NULL","NULL"
"2946","270030294X","Nanga Parbat en solitaire","https://www.amazon.fr/Nanga-Parbat-solitaire-Reinhold-Messner/dp/270030294X?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-","https://images-eu.ssl-images-amazon.com/images/I/51pxr2k2DVL.jpg","9782700302943","270030294X","NULL","NULL"
"2947","B00GR5IBVC","La Première gorgée de bière et autres plaisirs minuscules","https://www.amazon.fr/Premi%C3%A8re-gorg%C3%A9e-autres-plaisirs-minuscules-ebook/dp/B00GR5IBVC?SubscriptionId=AKIAJGGEZEDCGVLJYV","https://images-eu.ssl-images-amazon.com/images/I/41npHqB0hOL.jpg","NULL","NULL","Amazon.fr","On dit que la vie n'est pas simple et que le bonheur est rare. Pour Philippe Delerm, il tient en trente-quatre 'plaisirs minuscules'. Il évoque ici tour à tour, sous forme de petites séquences, la satisfaction immense qu'il tire tantôt de petits gestes insignifiants, tantôt d'une bienheureuse absence de gestes. Toutes les saisons sont évoquées dans ce petit ouvrage délicieux qui s'apparente presque à un manuel du bonheur à l'usage des gens trop pressés. Les plaisirs de la table y ont une place privilégiée et, tout comme les plaisirs d'un autre ordre, font ressurgir avec humour et nostalgie l'univers de l'enfance, chez le narrateur comme chez le lecteur, rendus complices par la merveilleuse banalité des situations décrites. Grâce à ce traité de vie simple, Delerm nous rappelle que prendre le temps, socialement ou à part soi, n'est pas une perte de temps. Certaines séquences sont toutefois ambiguës, comme celle sur Le Dimanche soir. S'ouvrant sur la description d'une joie, elles s'achèvent avec gravité sur une sensation douloureuse, comme pour nous rappeler que le bonheur, s'il n'est pas rare, est tout de même précieux. --Sana Tang-Léopold"
"2948","2070404226","Pages grecques","https://www.amazon.fr/Pages-grecques-Michel-D%C3%A9on/dp/2070404226?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkC","https://images-eu.ssl-images-amazon.com/images/I/416BPVKBJYL.jpg","9782070404223","2070404226","NULL","NULL"
"2949","B00V55MH5K","Bourlinguer","https://www.amazon.fr/Bourlinguer-Blaise-Cendrars-ebook/dp/B00V55MH5K?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&lin","https://images-eu.ssl-images-amazon.com/images/I/51E-8oll7PL.jpg","NULL","NULL","NULL","NULL"
"2950","2228897353","Motel Blues","https://www.amazon.fr/Motel-Blues-Bill-Bryson/dp/2228897353?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=xm2&","https://images-eu.ssl-images-amazon.com/images/I/51qfdqEcJ1L.jpg","9782228897358","2228897353","NULL","NULL"
"2951","2070378446","L'étoffe des héros","https://www.amazon.fr/L%C3%A9toffe-h%C3%A9ros-Tom-Wolfe/dp/2070378446?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&lin","https://images-eu.ssl-images-amazon.com/images/I/51XnX3%2Bh5FL.jpg","9782070378449","2070378446","NULL","NULL"
"2952","B00DID5EBG","Voyage en Italie","https://www.amazon.fr/Voyage-en-Italie-Jean-Giono-ebook/dp/B00DID5EBG?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&lin","https://images-eu.ssl-images-amazon.com/images/I/51mPKt2-2RL.jpg","NULL","NULL","NULL","NULL"
"2953","B071P8RQSN","Voyage au Congo / Le Retour du Tchad","https://www.amazon.fr/Voyage-Congo-Retour-Tchad-Andr%C3%A9-ebook/dp/B071P8RQSN?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonaute","https://images-eu.ssl-images-amazon.com/images/I/51wPSxrsLwL.jpg","NULL","NULL","NULL","NULL"
"2954","2070401650","Zones","https://www.amazon.fr/Zones-Jean-Rolin/dp/2070401650?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=xm2&camp=20","https://images-eu.ssl-images-amazon.com/images/I/51VZX9uKZwL.jpg","9782070401659","2070401650","NULL","NULL"
"2955","222107422X","Seul","https://www.amazon.fr/Seul-G%C3%A9rard-dAboville/dp/222107422X?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=x","https://images-eu.ssl-images-amazon.com/images/I/51NGZPZ3NCL.jpg","9782221074220","222107422X","NULL","NULL"
"2956","2234019710","Féeries dans l'île","https://www.amazon.fr/F%C3%A9eries-dans-l%C3%AEle-Gerald-Durrell/dp/2234019710?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonaute","https://images-eu.ssl-images-amazon.com/images/I/41S9f-olCaL.jpg","9782234019713","2234019710","NULL","NULL"
